,Date,Value
696,2013-10-09,44.526522722041065
697,2013-10-10,44.54678039456253
698,2013-10-11,44.480706800256165
699,2013-10-14,44.44008103526004
700,2013-10-15,44.562725636280476
701,2013-10-16,44.893200147333424
702,2013-10-17,45.3778259562467
703,2013-10-18,45.90964675629013
704,2013-10-21,46.41840976453871
705,2013-10-22,46.869951720919545
706,2013-10-23,47.248698302406126
707,2013-10-24,47.53667430150397
708,2013-10-25,47.69711001555279
709,2013-10-28,47.72662063137019
710,2013-10-29,47.65282127287592
711,2013-10-30,47.5219015894776
712,2013-10-31,47.37924550969584
713,2013-11-01,47.231328596745016
714,2013-11-04,47.055586316333915
715,2013-11-05,46.81766949679885
716,2013-11-06,46.48032351671684
717,2013-11-07,46.05505014184555
718,2013-11-08,45.60863182336731
719,2013-11-11,45.2088153248879
720,2013-11-12,44.90427039419873
721,2013-11-13,44.701568602500764
722,2013-11-14,44.5318469837889
723,2013-11-15,44.324205258116685
724,2013-11-18,44.068894135112316
725,2013-11-19,43.84345694190601
726,2013-11-20,43.72336481612381
727,2013-11-21,43.69535776155287
728,2013-11-22,43.71549037177487
729,2013-11-25,43.72994239311327
730,2013-11-26,43.72847896183671
731,2013-11-27,43.77156364988438
732,2013-11-29,43.91890705239015
733,2013-12-02,44.20673647909889
734,2013-12-03,44.607528600750946
735,2013-12-04,45.014610804362796
736,2013-12-05,45.285625353480384
737,2013-12-06,45.3312162015432
738,2013-12-09,45.17717933335097
739,2013-12-10,44.91394552863059
740,2013-12-11,44.653770783400105
741,2013-12-12,44.49086074475166
742,2013-12-13,44.415867372563206
743,2013-12-16,44.339858666891935
744,2013-12-17,44.22026604248808
745,2013-12-18,44.08477123104187
746,2013-12-19,43.9682486514282
747,2013-12-20,43.88602950053171
748,2013-12-23,43.84731591889709
749,2013-12-24,43.867742076800816
750,2013-12-26,43.96825984224455
751,2013-12-27,44.16855985648887
752,2013-12-30,44.4699205240167
753,2013-12-31,44.81641105125882
754,2014-01-02,45.141153773810444
755,2014-01-03,45.380501784134616
756,2014-01-06,45.47802348936726
757,2014-01-07,45.436704092378605
758,2014-01-08,45.33466387892219
759,2014-01-09,45.30199934325322
760,2014-01-10,45.44502684778985
761,2014-01-13,45.80100087540064
762,2014-01-14,46.36260174963832
763,2014-01-15,47.07888011789934
764,2014-01-16,47.9026609833857
765,2014-01-17,48.80393583958389
766,2014-01-21,49.69932080972276
767,2014-01-22,50.40028859316583
768,2014-01-23,50.69592562723278
769,2014-01-24,50.54761404798178
770,2014-01-27,50.09097842272536
771,2014-01-28,49.51463115452862
772,2014-01-29,48.99300243146216
773,2014-01-30,48.605218622764355
774,2014-01-31,48.32982770801603
775,2014-02-03,48.061286082798205
776,2014-02-04,47.70523188706336
777,2014-02-05,47.253891441134215
778,2014-02-06,46.73266652228396
779,2014-02-07,46.22917599610973
780,2014-02-10,45.86391608492413
781,2014-02-11,45.696176076335426
782,2014-02-12,45.706713909660785
783,2014-02-13,45.823378808949485
784,2014-02-14,45.967769792693616
785,2014-02-18,46.106554882374844
786,2014-02-19,46.256401627788975
787,2014-02-20,46.42830559132181
788,2014-02-21,46.56812372926585
789,2014-02-24,46.60398438808562
790,2014-02-25,46.52729329205592
791,2014-02-26,46.403204275239766
792,2014-02-27,46.28209062839838
793,2014-02-28,46.18291997708871
794,2014-03-03,46.116128941542186
795,2014-03-04,46.03830846255044
796,2014-03-05,45.90947393991371
797,2014-03-06,45.753445959173774
798,2014-03-07,45.629837375024245
799,2014-03-10,45.577882677708836
800,2014-03-11,45.541029442492466
801,2014-03-12,45.42068482654113
802,2014-03-13,45.15905897610824
803,2014-03-14,44.74115290446301
804,2014-03-17,44.179204652348965
805,2014-03-18,43.51862113407922
806,2014-03-19,42.87750244744432
807,2014-03-20,42.41097709696773
808,2014-03-21,42.18851083668429
809,2014-03-24,42.19265642275379
810,2014-03-25,42.33713896001458
811,2014-03-26,42.48614119940812
812,2014-03-27,42.53794562555806
813,2014-03-28,42.47724193543169
